activity_comment,activity_id,activity_properties,assay_chembl_id,assay_description,assay_type,assay_variant_accession,assay_variant_mutation,bao_endpoint,bao_format,bao_label,canonical_smiles,data_validity_comment,data_validity_description,document_chembl_id,document_journal,document_year,ligand_efficiency,molecule_chembl_id,molecule_pref_name,parent_molecule_chembl_id,pchembl_value,potential_duplicate,qudt_units,record_id,relation,src_id,standard_flag,standard_relation,standard_text_value,standard_type,standard_units,standard_upper_value,standard_value,target_chembl_id,target_organism,target_pref_name,target_tax_id,text_value,toid,type,units,uo_units,upper_value,value
,18827214,[],CHEMBL4303812,Antiviral activity against SARS-CoV-2 (viral titer) measured by plaque assay in Vero cells at MOI 0.0125 after 24 hr,F,,,BAO_0000190,BAO_0000218,organism-based format,C[C@@H]1O[C@@H](O[C@@H]2C=C3CC[C@@H]4[C@H](CC[C@]5(C)[C@@H](c6ccc(=O)oc6)CC[C@]45O)[C@@]3(C)CC2)[C@H](O)[C@H](O)[C@H]1O,,,CHEMBL4303084,,2020,,CHEMBL600325,PROSCILLARIDIN,CHEMBL600325,5.69,False,http://www.openphacts.org/units/Nanomolar,3133972,=,52,True,=,,IC50,nM,,2040.0,CHEMBL4303835,Severe acute respiratory syndrome coronavirus 2,SARS-CoV-2,2697049,,,IC50,uM,UO_0000065,,2.04
,18827215,[],CHEMBL4303812,Antiviral activity against SARS-CoV-2 (viral titer) measured by plaque assay in Vero cells at MOI 0.0125 after 24 hr,F,,,BAO_0000190,BAO_0000218,organism-based format,CCN(CC)CCCC(C)Nc1c2ccc(Cl)cc2nc2ccc(OC)cc12,,,CHEMBL4303084,,2020,,CHEMBL7568,QUINACRINE,CHEMBL7568,,False,http://www.openphacts.org/units/Nanomolar,3133973,>,52,True,>,,IC50,nM,,50000.0,CHEMBL4303835,Severe acute respiratory syndrome coronavirus 2,SARS-CoV-2,2697049,,,IC50,uM,UO_0000065,,50.0
,18827216,[],CHEMBL4303812,Antiviral activity against SARS-CoV-2 (viral titer) measured by plaque assay in Vero cells at MOI 0.0125 after 24 hr,F,,,BAO_0000190,BAO_0000218,organism-based format,CCC(CC)COC(=O)[C@H](C)N[P@](=O)(OC[C@H]1O[C@@](C#N)(c2ccc3c(N)ncnn23)[C@H](O)[C@@H]1O)Oc1ccccc1,,,CHEMBL4303084,,2020,,CHEMBL4065616,REMDESIVIR,CHEMBL4065616,4.94,False,http://www.openphacts.org/units/Nanomolar,3133974,=,52,True,=,,IC50,nM,,11410.0,CHEMBL4303835,Severe acute respiratory syndrome coronavirus 2,SARS-CoV-2,2697049,,,IC50,uM,UO_0000065,,11.41
,18827217,[],CHEMBL4303812,Antiviral activity against SARS-CoV-2 (viral titer) measured by plaque assay in Vero cells at MOI 0.0125 after 24 hr,F,,,BAO_0000190,BAO_0000218,organism-based format,CC[C@@H](C(=O)[C@@H](C)[C@@H](O)[C@H](C)[C@@H]1O[C@@H]([C@@H](CC)C(=O)O)CC[C@@H]1C)[C@H]1O[C@]2(C=C[C@@H](O)[C@]3(CC[C@@](C)([C@H]4CC[C@](O)(CC)[C@H](C)O4)O3)O2)[C@H](C)C[C@@H]1C,,,CHEMBL4303084,,2020,,CHEMBL1208572,SALINOMYCIN,CHEMBL1208572,6.62,False,http://www.openphacts.org/units/Nanomolar,3133975,=,52,True,=,,IC50,nM,,240.0,CHEMBL4303835,Severe acute respiratory syndrome coronavirus 2,SARS-CoV-2,2697049,,,IC50,uM,UO_0000065,,0.24
,18827218,[],CHEMBL4303812,Antiviral activity against SARS-CoV-2 (viral titer) measured by plaque assay in Vero cells at MOI 0.0125 after 24 hr,F,,,BAO_0000190,BAO_0000218,organism-based format,COc1ccc2cc1Oc1ccc(cc1)C[C@H]1c3cc(c(OC)cc3CCN1C)Oc1c(OC)c(OC)cc3c1[C@H](C2)N(C)CC3,,,CHEMBL4303084,,2020,,CHEMBL176045,FANCHININ,CHEMBL176045,5.52,False,http://www.openphacts.org/units/Nanomolar,3133976,=,52,True,=,,IC50,nM,,3000.0,CHEMBL4303835,Severe acute respiratory syndrome coronavirus 2,SARS-CoV-2,2697049,,,IC50,uM,UO_0000065,,3.0
,18827219,[],CHEMBL4303812,Antiviral activity against SARS-CoV-2 (viral titer) measured by plaque assay in Vero cells at MOI 0.0125 after 24 hr,F,,,BAO_0000190,BAO_0000218,organism-based format,CSc1ccc2c(c1)N(CCC1CCCCN1C)c1ccccc1S2,,,CHEMBL4303084,,2020,,CHEMBL479,THIORIDAZINE,CHEMBL479,5.17,False,http://www.openphacts.org/units/Nanomolar,3133977,=,52,True,=,,IC50,nM,,6690.0,CHEMBL4303835,Severe acute respiratory syndrome coronavirus 2,SARS-CoV-2,2697049,,,IC50,uM,UO_0000065,,6.69
,18827220,[],CHEMBL4303812,Antiviral activity against SARS-CoV-2 (viral titer) measured by plaque assay in Vero cells at MOI 0.0125 after 24 hr,F,,,BAO_0000190,BAO_0000218,organism-based format,CCN(CC)CCOc1ccc2c(c1)C(=O)c1cc(OCCN(CC)CC)ccc1-2,,,CHEMBL4303084,,2020,,CHEMBL47298,TILORONE,CHEMBL47298,5.39,False,http://www.openphacts.org/units/Nanomolar,3133978,=,52,True,=,,IC50,nM,,4090.0,CHEMBL4303835,Severe acute respiratory syndrome coronavirus 2,SARS-CoV-2,2697049,,,IC50,uM,UO_0000065,,4.09
,18827221,[],CHEMBL4303812,Antiviral activity against SARS-CoV-2 (viral titer) measured by plaque assay in Vero cells at MOI 0.0125 after 24 hr,F,,,BAO_0000190,BAO_0000218,organism-based format,CN(C)CCOc1ccc(/C(=C(/CCCl)c2ccccc2)c2ccccc2)cc1,,,CHEMBL4303084,,2020,,CHEMBL1655,TOREMIFENE,CHEMBL1655,5.45,False,http://www.openphacts.org/units/Nanomolar,3133979,=,52,True,=,,IC50,nM,,3580.0,CHEMBL4303835,Severe acute respiratory syndrome coronavirus 2,SARS-CoV-2,2697049,,,IC50,uM,UO_0000065,,3.58
,18827222,[],CHEMBL4303812,Antiviral activity against SARS-CoV-2 (viral titer) measured by plaque assay in Vero cells at MOI 0.0125 after 24 hr,F,,,BAO_0000190,BAO_0000218,organism-based format,CCN(CC)CCOc1ccc(C(O)(Cc2ccc(Cl)cc2)c2ccc(C)cc2)cc1,,,CHEMBL4303084,,2020,,CHEMBL187709,TRIPARANOL,CHEMBL187709,5.15,False,http://www.openphacts.org/units/Nanomolar,3133980,=,52,True,=,,IC50,nM,,7050.0,CHEMBL4303835,Severe acute respiratory syndrome coronavirus 2,SARS-CoV-2,2697049,,,IC50,uM,UO_0000065,,7.05
,18827319,[],CHEMBL4303823,"IC50 determination at MOI 0.004 using CellTiter- Glo (CTG) assay, performed 3 days post-infection in SARS-CoV-2 infected Vero E6 cells",F,,,BAO_0000190,BAO_0000218,organism-based format,CCN(CC)Cc1cc(Nc2ccnc3cc(Cl)ccc23)ccc1O.Cl.Cl.O.O,,,CHEMBL4303087,,2020,,CHEMBL1357648,AMODIAQUINE HYDROCHLORIDE,CHEMBL682,5.59,False,http://www.openphacts.org/units/Nanomolar,3133981,=,52,True,=,,IC50,nM,,2590.0,CHEMBL4303835,Severe acute respiratory syndrome coronavirus 2,SARS-CoV-2,2697049,,,IC50,uM,UO_0000065,,2.59
,18827320,[],CHEMBL4303823,"IC50 determination at MOI 0.004 using CellTiter- Glo (CTG) assay, performed 3 days post-infection in SARS-CoV-2 infected Vero E6 cells",F,,,BAO_0000190,BAO_0000218,organism-based format,CCN(CC)Cc1cc(Nc2ccnc3cc(Cl)ccc23)ccc1O.Cl.Cl.O.O,,,CHEMBL4303087,,2020,,CHEMBL1357648,AMODIAQUINE HYDROCHLORIDE,CHEMBL682,5.63,False,http://www.openphacts.org/units/Nanomolar,3133982,=,52,True,=,,IC50,nM,,2360.0,CHEMBL4303835,Severe acute respiratory syndrome coronavirus 2,SARS-CoV-2,2697049,,,IC50,uM,UO_0000065,,2.36
,18827321,[],CHEMBL4303823,"IC50 determination at MOI 0.004 using CellTiter- Glo (CTG) assay, performed 3 days post-infection in SARS-CoV-2 infected Vero E6 cells",F,,,BAO_0000190,BAO_0000218,organism-based format,COc1ccc(C[C@H]2NC[C@H](O)[C@H]2OC(C)=O)cc1,Potential missing data,"No data provided for value, units or activity_comment, needs further investigation",CHEMBL4303087,,2020,,CHEMBL423192,ANISOMYCIN,CHEMBL423192,,False,,3133983,,52,False,,Not Determined,IC50,,,,CHEMBL4303835,Severe acute respiratory syndrome coronavirus 2,SARS-CoV-2,2697049,Not Determined,,IC50,,,,
,18827322,[],CHEMBL4303823,"IC50 determination at MOI 0.004 using CellTiter- Glo (CTG) assay, performed 3 days post-infection in SARS-CoV-2 infected Vero E6 cells",F,,,BAO_0000190,BAO_0000218,organism-based format,CN1[C@H]2CC[C@@H]1C[C@H](OC(c1ccccc1)c1ccccc1)C2.CS(=O)(=O)O,,,CHEMBL4303087,,2020,,CHEMBL1200383,BENZTROPINE MESYLATE,CHEMBL1201203,4.86,False,http://www.openphacts.org/units/Nanomolar,3133984,=,52,True,=,,IC50,nM,,13800.0,CHEMBL4303835,Severe acute respiratory syndrome coronavirus 2,SARS-CoV-2,2697049,,,IC50,uM,UO_0000065,,13.8
,18827323,[],CHEMBL4303823,"IC50 determination at MOI 0.004 using CellTiter- Glo (CTG) assay, performed 3 days post-infection in SARS-CoV-2 infected Vero E6 cells",F,,,BAO_0000190,BAO_0000218,organism-based format,CCN(CC)CCCC(C)Nc1ccnc2cc(Cl)ccc12.O=P(O)(O)O,,,CHEMBL4303087,,2020,,CHEMBL1326,CHLOROQUINE PHOSPHATE,CHEMBL76,4.38,False,http://www.openphacts.org/units/Nanomolar,3133985,=,52,True,=,,IC50,nM,,42030.0,CHEMBL4303835,Severe acute respiratory syndrome coronavirus 2,SARS-CoV-2,2697049,,,IC50,uM,UO_0000065,,42.03
,18827324,[],CHEMBL4303823,"IC50 determination at MOI 0.004 using CellTiter- Glo (CTG) assay, performed 3 days post-infection in SARS-CoV-2 infected Vero E6 cells",F,,,BAO_0000190,BAO_0000218,organism-based format,CN(C)CCCN1c2ccccc2Sc2ccc(Cl)cc21.Cl,,,CHEMBL4303087,,2020,,CHEMBL1713,CHLORPROMAZINE HYDROCHLORIDE,CHEMBL71,5.50,False,http://www.openphacts.org/units/Nanomolar,3133986,=,52,True,=,,IC50,nM,,3140.0,CHEMBL4303835,Severe acute respiratory syndrome coronavirus 2,SARS-CoV-2,2697049,,,IC50,uM,UO_0000065,,3.14
,18827325,[],CHEMBL4303823,"IC50 determination at MOI 0.004 using CellTiter- Glo (CTG) assay, performed 3 days post-infection in SARS-CoV-2 infected Vero E6 cells",F,,,BAO_0000190,BAO_0000218,organism-based format,CN(C)CCCN1c2ccccc2CCc2ccc(Cl)cc21.Cl,,,CHEMBL4303087,,2020,,CHEMBL1200710,CLOMIPRAMINE HYDROCHLORIDE,CHEMBL415,5.25,False,http://www.openphacts.org/units/Nanomolar,3133987,=,52,True,=,,IC50,nM,,5630.0,CHEMBL4303835,Severe acute respiratory syndrome coronavirus 2,SARS-CoV-2,2697049,,,IC50,uM,UO_0000065,,5.63
,18827326,[],CHEMBL4303823,"IC50 determination at MOI 0.004 using CellTiter- Glo (CTG) assay, performed 3 days post-infection in SARS-CoV-2 infected Vero E6 cells",F,,,BAO_0000190,BAO_0000218,organism-based format,CC[C@H]1CN2CCc3cc(OC)c(OC)cc3[C@@H]2C[C@@H]1C[C@H]1NCCc2cc(OC)c(OC)cc21.Cl.O,Potential missing data,"No data provided for value, units or activity_comment, needs further investigation",CHEMBL4303087,,2020,,CHEMBL1255782,EMETINE DIHYDROCHLORIDE HYDRATE,CHEMBL50588,,False,,3133988,,52,False,,Not Determined,IC50,,,,CHEMBL4303835,Severe acute respiratory syndrome coronavirus 2,SARS-CoV-2,2697049,Not Determined,,IC50,,,,
,18827327,[],CHEMBL4303823,"IC50 determination at MOI 0.004 using CellTiter- Glo (CTG) assay, performed 3 days post-infection in SARS-CoV-2 infected Vero E6 cells",F,,,BAO_0000190,BAO_0000218,organism-based format,Cl.Cl.OCCN1CCN(CCCN2c3ccccc3Sc3ccc(C(F)(F)F)cc32)CC1,,,CHEMBL4303087,,2020,,CHEMBL1448187,FLUPHENAZINE HYDROCHLORIDE,CHEMBL726,5.20,False,http://www.openphacts.org/units/Nanomolar,3133989,=,52,True,=,,IC50,nM,,6360.0,CHEMBL4303835,Severe acute respiratory syndrome coronavirus 2,SARS-CoV-2,2697049,,,IC50,uM,UO_0000065,,6.36
,18827328,[],CHEMBL4303823,"IC50 determination at MOI 0.004 using CellTiter- Glo (CTG) assay, performed 3 days post-infection in SARS-CoV-2 infected Vero E6 cells",F,,,BAO_0000190,BAO_0000218,organism-based format,O=C1NCN(c2ccccc2)C12CCN(CCCC(c1ccc(F)cc1)c1ccc(F)cc1)CC2,,,CHEMBL4303087,,2020,,CHEMBL46516,FLUSPIRILENE,CHEMBL46516,5.50,False,http://www.openphacts.org/units/Nanomolar,3133990,=,52,True,=,,IC50,nM,,3160.0,CHEMBL4303835,Severe acute respiratory syndrome coronavirus 2,SARS-CoV-2,2697049,,,IC50,uM,UO_0000065,,3.16
,18827329,[],CHEMBL4303823,"IC50 determination at MOI 0.004 using CellTiter- Glo (CTG) assay, performed 3 days post-infection in SARS-CoV-2 infected Vero E6 cells",F,,,BAO_0000190,BAO_0000218,organism-based format,Cl.Nc1ccn([C@@H]2O[C@H](CO)[C@@H](O)C2(F)F)c(=O)n1,Potential missing data,"No data provided for value, units or activity_comment, needs further investigation",CHEMBL4303087,,2020,,CHEMBL1637,GEMCITABINE HYDROCHLORIDE,CHEMBL888,,False,,3133991,,52,False,,Not Determined,IC50,,,,CHEMBL4303835,Severe acute respiratory syndrome coronavirus 2,SARS-CoV-2,2697049,Not Determined,,IC50,,,,
,18827330,[],CHEMBL4303823,"IC50 determination at MOI 0.004 using CellTiter- Glo (CTG) assay, performed 3 days post-infection in SARS-CoV-2 infected Vero E6 cells",F,,,BAO_0000190,BAO_0000218,organism-based format,CCN(CCO)CCCC(C)Nc1ccnc2cc(Cl)ccc12.O=S(=O)(O)O,,,CHEMBL4303087,,2020,,CHEMBL1690,HYDROXYCHLOROQUINE SULFATE,CHEMBL1535,5.04,False,http://www.openphacts.org/units/Nanomolar,3133992,=,52,True,=,,IC50,nM,,9210.0,CHEMBL4303835,Severe acute respiratory syndrome coronavirus 2,SARS-CoV-2,2697049,,,IC50,uM,UO_0000065,,9.21
,18827331,[],CHEMBL4303823,"IC50 determination at MOI 0.004 using CellTiter- Glo (CTG) assay, performed 3 days post-infection in SARS-CoV-2 infected Vero E6 cells",F,,,BAO_0000190,BAO_0000218,organism-based format,CS(=O)(=O)O.Cc1ccc(NC(=O)c2ccc(CN3CCN(C)CC3)cc2)cc1Nc1nccc(-c2cccnc2)n1,,,CHEMBL4303087,,2020,,CHEMBL1642,IMATINIB MESYLATE,CHEMBL941,5.49,False,http://www.openphacts.org/units/Nanomolar,3133993,=,52,True,=,,IC50,nM,,3240.0,CHEMBL4303835,Severe acute respiratory syndrome coronavirus 2,SARS-CoV-2,2697049,,,IC50,uM,UO_0000065,,3.24
,18827332,[],CHEMBL4303823,"IC50 determination at MOI 0.004 using CellTiter- Glo (CTG) assay, performed 3 days post-infection in SARS-CoV-2 infected Vero E6 cells",F,,,BAO_0000190,BAO_0000218,organism-based format,Cl.OC(c1cc(C(F)(F)F)nc2c(C(F)(F)F)cccc12)C1CCCCN1,,,CHEMBL4303087,,2020,,CHEMBL535650,MEFLOQUINE HYDROCHLORIDE,CHEMBL416956,5.15,False,http://www.openphacts.org/units/Nanomolar,3133994,=,52,True,=,,IC50,nM,,7110.0,CHEMBL4303835,Severe acute respiratory syndrome coronavirus 2,SARS-CoV-2,2697049,,,IC50,uM,UO_0000065,,7.11
,18827333,[],CHEMBL4303823,"IC50 determination at MOI 0.004 using CellTiter- Glo (CTG) assay, performed 3 days post-infection in SARS-CoV-2 infected Vero E6 cells",F,,,BAO_0000190,BAO_0000218,organism-based format,CC(CN1c2ccccc2Sc2ccccc21)N(C)C.Cl,,,CHEMBL4303087,,2020,,CHEMBL1200750,PROMETHAZINE HYDROCHLORIDE,CHEMBL643,5.04,False,http://www.openphacts.org/units/Nanomolar,3133995,=,52,True,=,,IC50,nM,,9210.0,CHEMBL4303835,Severe acute respiratory syndrome coronavirus 2,SARS-CoV-2,2697049,,,IC50,uM,UO_0000065,,9.21
,18827334,[],CHEMBL4303823,"IC50 determination at MOI 0.004 using CellTiter- Glo (CTG) assay, performed 3 days post-infection in SARS-CoV-2 infected Vero E6 cells",F,,,BAO_0000190,BAO_0000218,organism-based format,CC/C(=C(\c1ccccc1)c1ccc(OCCN(C)C)cc1)c1ccccc1.O=C(O)CC(O)(CC(=O)O)C(=O)O,,,CHEMBL4303087,,2020,,CHEMBL786,TAMOXIFEN CITRATE,CHEMBL83,4.47,False,http://www.openphacts.org/units/Nanomolar,3133996,=,52,True,=,,IC50,nM,,34120.0,CHEMBL4303835,Severe acute respiratory syndrome coronavirus 2,SARS-CoV-2,2697049,,,IC50,uM,UO_0000065,,34.12
,18827335,[],CHEMBL4303823,"IC50 determination at MOI 0.004 using CellTiter- Glo (CTG) assay, performed 3 days post-infection in SARS-CoV-2 infected Vero E6 cells",F,,,BAO_0000190,BAO_0000218,organism-based format,CC(C)N1CCN(c2ccc(OC[C@H]3CO[C@](Cn4cncn4)(c4ccc(Cl)cc4Cl)O3)cc2)CC1,,,CHEMBL4303087,,2020,,CHEMBL1306,TERCONAZOLE,CHEMBL1306,4.92,False,http://www.openphacts.org/units/Nanomolar,3133997,=,52,True,=,,IC50,nM,,11920.0,CHEMBL4303835,Severe acute respiratory syndrome coronavirus 2,SARS-CoV-2,2697049,,,IC50,uM,UO_0000065,,11.92
,18827336,[],CHEMBL4303823,"IC50 determination at MOI 0.004 using CellTiter- Glo (CTG) assay, performed 3 days post-infection in SARS-CoV-2 infected Vero E6 cells",F,,,BAO_0000190,BAO_0000218,organism-based format,CCSc1ccc2c(c1)N(CCCN1CCN(C)CC1)c1ccccc1S2.O=C(O)/C=C\C(=O)O.O=C(O)/C=C\C(=O)O,,,CHEMBL4303087,,2020,,CHEMBL3989478,THIETHYLPERAZINE MALEATE,CHEMBL1378,5.15,False,http://www.openphacts.org/units/Nanomolar,3133998,=,52,True,=,,IC50,nM,,7090.0,CHEMBL4303835,Severe acute respiratory syndrome coronavirus 2,SARS-CoV-2,2697049,,,IC50,uM,UO_0000065,,7.09
,18827337,[],CHEMBL4303823,"IC50 determination at MOI 0.004 using CellTiter- Glo (CTG) assay, performed 3 days post-infection in SARS-CoV-2 infected Vero E6 cells",F,,,BAO_0000190,BAO_0000218,organism-based format,CN(C)CCOc1ccc(/C(=C(/CCCl)c2ccccc2)c2ccccc2)cc1.O=C(O)CC(O)(CC(=O)O)C(=O)O,,,CHEMBL4303087,,2020,,CHEMBL1200675,TOREMIFENE CITRATE,CHEMBL1655,5.32,False,http://www.openphacts.org/units/Nanomolar,3133999,=,52,True,=,,IC50,nM,,4770.0,CHEMBL4303835,Severe acute respiratory syndrome coronavirus 2,SARS-CoV-2,2697049,,,IC50,uM,UO_0000065,,4.77
,18827338,[],CHEMBL4303823,"IC50 determination at MOI 0.004 using CellTiter- Glo (CTG) assay, performed 3 days post-infection in SARS-CoV-2 infected Vero E6 cells",F,,,BAO_0000190,BAO_0000218,organism-based format,CCN(CC)CCOc1ccc(C(O)(Cc2ccc(Cl)cc2)c2ccc(C)cc2)cc1,,,CHEMBL4303087,,2020,,CHEMBL187709,TRIPARANOL,CHEMBL187709,5.33,False,http://www.openphacts.org/units/Nanomolar,3134000,=,52,True,=,,IC50,nM,,4680.0,CHEMBL4303835,Severe acute respiratory syndrome coronavirus 2,SARS-CoV-2,2697049,,,IC50,uM,UO_0000065,,4.68
,18827359,[],CHEMBL4303826,"IC50 determination at MOI 0.01 using CellTiter- Glo (CTG) assay, performed 3 days post-infection in SARS-CoV-2 infected Vero E6 cells",F,,,BAO_0000190,BAO_0000218,organism-based format,CCN(CC)Cc1cc(Nc2ccnc3cc(Cl)ccc23)ccc1O.Cl.Cl.O.O,,,CHEMBL4303087,,2020,,CHEMBL1357648,AMODIAQUINE HYDROCHLORIDE,CHEMBL682,5.31,False,http://www.openphacts.org/units/Nanomolar,3133981,=,52,True,=,,IC50,nM,,4940.0,CHEMBL4303835,Severe acute respiratory syndrome coronavirus 2,SARS-CoV-2,2697049,,,IC50,uM,UO_0000065,,4.94
,18827360,[],CHEMBL4303826,"IC50 determination at MOI 0.01 using CellTiter- Glo (CTG) assay, performed 3 days post-infection in SARS-CoV-2 infected Vero E6 cells",F,,,BAO_0000190,BAO_0000218,organism-based format,CCN(CC)Cc1cc(Nc2ccnc3cc(Cl)ccc23)ccc1O.Cl.Cl.O.O,,,CHEMBL4303087,,2020,,CHEMBL1357648,AMODIAQUINE HYDROCHLORIDE,CHEMBL682,5.25,False,http://www.openphacts.org/units/Nanomolar,3133982,=,52,True,=,,IC50,nM,,5640.0,CHEMBL4303835,Severe acute respiratory syndrome coronavirus 2,SARS-CoV-2,2697049,,,IC50,uM,UO_0000065,,5.64
,18827361,[],CHEMBL4303826,"IC50 determination at MOI 0.01 using CellTiter- Glo (CTG) assay, performed 3 days post-infection in SARS-CoV-2 infected Vero E6 cells",F,,,BAO_0000190,BAO_0000218,organism-based format,COc1ccc(C[C@H]2NC[C@H](O)[C@H]2OC(C)=O)cc1,Potential missing data,"No data provided for value, units or activity_comment, needs further investigation",CHEMBL4303087,,2020,,CHEMBL423192,ANISOMYCIN,CHEMBL423192,,False,,3133983,,52,False,,Not Determined,IC50,,,,CHEMBL4303835,Severe acute respiratory syndrome coronavirus 2,SARS-CoV-2,2697049,Not Determined,,IC50,,,,
,18827362,[],CHEMBL4303826,"IC50 determination at MOI 0.01 using CellTiter- Glo (CTG) assay, performed 3 days post-infection in SARS-CoV-2 infected Vero E6 cells",F,,,BAO_0000190,BAO_0000218,organism-based format,CN1[C@H]2CC[C@@H]1C[C@H](OC(c1ccccc1)c1ccccc1)C2.CS(=O)(=O)O,,,CHEMBL4303087,,2020,,CHEMBL1200383,BENZTROPINE MESYLATE,CHEMBL1201203,4.75,False,http://www.openphacts.org/units/Nanomolar,3133984,=,52,True,=,,IC50,nM,,17790.0,CHEMBL4303835,Severe acute respiratory syndrome coronavirus 2,SARS-CoV-2,2697049,,,IC50,uM,UO_0000065,,17.79
,18827363,[],CHEMBL4303826,"IC50 determination at MOI 0.01 using CellTiter- Glo (CTG) assay, performed 3 days post-infection in SARS-CoV-2 infected Vero E6 cells",F,,,BAO_0000190,BAO_0000218,organism-based format,CCN(CC)CCCC(C)Nc1ccnc2cc(Cl)ccc12.O=P(O)(O)O,,,CHEMBL4303087,,2020,,CHEMBL1326,CHLOROQUINE PHOSPHATE,CHEMBL76,4.33,False,http://www.openphacts.org/units/Nanomolar,3133985,=,52,True,=,,IC50,nM,,46800.0,CHEMBL4303835,Severe acute respiratory syndrome coronavirus 2,SARS-CoV-2,2697049,,,IC50,uM,UO_0000065,,46.8
,18827364,[],CHEMBL4303826,"IC50 determination at MOI 0.01 using CellTiter- Glo (CTG) assay, performed 3 days post-infection in SARS-CoV-2 infected Vero E6 cells",F,,,BAO_0000190,BAO_0000218,organism-based format,CN(C)CCCN1c2ccccc2Sc2ccc(Cl)cc21.Cl,,,CHEMBL4303087,,2020,,CHEMBL1713,CHLORPROMAZINE HYDROCHLORIDE,CHEMBL71,5.39,False,http://www.openphacts.org/units/Nanomolar,3133986,=,52,True,=,,IC50,nM,,4030.0,CHEMBL4303835,Severe acute respiratory syndrome coronavirus 2,SARS-CoV-2,2697049,,,IC50,uM,UO_0000065,,4.03
,18827365,[],CHEMBL4303826,"IC50 determination at MOI 0.01 using CellTiter- Glo (CTG) assay, performed 3 days post-infection in SARS-CoV-2 infected Vero E6 cells",F,,,BAO_0000190,BAO_0000218,organism-based format,CN(C)CCCN1c2ccccc2CCc2ccc(Cl)cc21.Cl,,,CHEMBL4303087,,2020,,CHEMBL1200710,CLOMIPRAMINE HYDROCHLORIDE,CHEMBL415,5.12,False,http://www.openphacts.org/units/Nanomolar,3133987,=,52,True,=,,IC50,nM,,7590.0,CHEMBL4303835,Severe acute respiratory syndrome coronavirus 2,SARS-CoV-2,2697049,,,IC50,uM,UO_0000065,,7.59
,18827366,[],CHEMBL4303826,"IC50 determination at MOI 0.01 using CellTiter- Glo (CTG) assay, performed 3 days post-infection in SARS-CoV-2 infected Vero E6 cells",F,,,BAO_0000190,BAO_0000218,organism-based format,CC[C@H]1CN2CCc3cc(OC)c(OC)cc3[C@@H]2C[C@@H]1C[C@H]1NCCc2cc(OC)c(OC)cc21.Cl.O,Potential missing data,"No data provided for value, units or activity_comment, needs further investigation",CHEMBL4303087,,2020,,CHEMBL1255782,EMETINE DIHYDROCHLORIDE HYDRATE,CHEMBL50588,,False,,3133988,,52,False,,Not Determined,IC50,,,,CHEMBL4303835,Severe acute respiratory syndrome coronavirus 2,SARS-CoV-2,2697049,Not Determined,,IC50,,,,
,18827367,[],CHEMBL4303826,"IC50 determination at MOI 0.01 using CellTiter- Glo (CTG) assay, performed 3 days post-infection in SARS-CoV-2 infected Vero E6 cells",F,,,BAO_0000190,BAO_0000218,organism-based format,Cl.Cl.OCCN1CCN(CCCN2c3ccccc3Sc3ccc(C(F)(F)F)cc32)CC1,,,CHEMBL4303087,,2020,,CHEMBL1448187,FLUPHENAZINE HYDROCHLORIDE,CHEMBL726,5.05,False,http://www.openphacts.org/units/Nanomolar,3133989,=,52,True,=,,IC50,nM,,8980.0,CHEMBL4303835,Severe acute respiratory syndrome coronavirus 2,SARS-CoV-2,2697049,,,IC50,uM,UO_0000065,,8.98
,18827368,[],CHEMBL4303826,"IC50 determination at MOI 0.01 using CellTiter- Glo (CTG) assay, performed 3 days post-infection in SARS-CoV-2 infected Vero E6 cells",F,,,BAO_0000190,BAO_0000218,organism-based format,O=C1NCN(c2ccccc2)C12CCN(CCCC(c1ccc(F)cc1)c1ccc(F)cc1)CC2,,,CHEMBL4303087,,2020,,CHEMBL46516,FLUSPIRILENE,CHEMBL46516,5.27,False,http://www.openphacts.org/units/Nanomolar,3133990,=,52,True,=,,IC50,nM,,5320.0,CHEMBL4303835,Severe acute respiratory syndrome coronavirus 2,SARS-CoV-2,2697049,,,IC50,uM,UO_0000065,,5.32
,18827369,[],CHEMBL4303826,"IC50 determination at MOI 0.01 using CellTiter- Glo (CTG) assay, performed 3 days post-infection in SARS-CoV-2 infected Vero E6 cells",F,,,BAO_0000190,BAO_0000218,organism-based format,Cl.Nc1ccn([C@@H]2O[C@H](CO)[C@@H](O)C2(F)F)c(=O)n1,Potential missing data,"No data provided for value, units or activity_comment, needs further investigation",CHEMBL4303087,,2020,,CHEMBL1637,GEMCITABINE HYDROCHLORIDE,CHEMBL888,,False,,3133991,,52,False,,Not Determined,IC50,,,,CHEMBL4303835,Severe acute respiratory syndrome coronavirus 2,SARS-CoV-2,2697049,Not Determined,,IC50,,,,
,18827370,[],CHEMBL4303826,"IC50 determination at MOI 0.01 using CellTiter- Glo (CTG) assay, performed 3 days post-infection in SARS-CoV-2 infected Vero E6 cells",F,,,BAO_0000190,BAO_0000218,organism-based format,CCN(CCO)CCCC(C)Nc1ccnc2cc(Cl)ccc12.O=S(=O)(O)O,,,CHEMBL4303087,,2020,,CHEMBL1690,HYDROXYCHLOROQUINE SULFATE,CHEMBL1535,4.95,False,http://www.openphacts.org/units/Nanomolar,3133992,=,52,True,=,,IC50,nM,,11170.0,CHEMBL4303835,Severe acute respiratory syndrome coronavirus 2,SARS-CoV-2,2697049,,,IC50,uM,UO_0000065,,11.17
